"","quad","year","trackID","area","survives","age","distEdgeMin","allEdge","seedling","QuadName","Grazing","Group"
"46","Q1",36,37,0.25,1,1,5.0219589427188,0,1,"E1 Q1","UG","E1"
"47","Q1",36,15,0.24999999999999,0,1,14.6446542641807,0,1,"E1 Q1","UG","E1"
"48","Q1",36,10,0.25,1,2,5.416315974336,0,0,"E1 Q1","UG","E1"
"49","Q1",36,14,0.24999999999999,0,1,3.2313925348012,1,1,"E1 Q1","UG","E1"
"50","Q1",36,38,0.24999999999999,1,1,11.167176135942,0,1,"E1 Q1","UG","E1"
"51","Q1",36,32,0.25,0,1,11.6796948864192,0,1,"E1 Q1","UG","E1"
"52","Q1",36,11,0.49079655464245,0,1,2.36977939493954e-08,1,0,"E1 Q1","UG","E1"
"53","Q1",36,4,0.80158212334965,1,3,3.53851675910913,1,0,"E1 Q1","UG","E1"
"54","Q1",36,33,0.24999999999999,0,1,35.3384347522031,0,1,"E1 Q1","UG","E1"
"55","Q1",37,40,0.24999999999999,0,1,0.798719095035608,1,0,"E1 Q1","UG","E1"
"56","Q1",37,4,0.53550029575185,1,4,3.458348,1,0,"E1 Q1","UG","E1"
"57","Q1",37,38,0.2171774244067,0,2,14.87050815,0,0,"E1 Q1","UG","E1"
"58","Q1",37,39,0.41619683382915,0,1,25.44692145,0,0,"E1 Q1","UG","E1"
"59","Q1",37,45,0.24999999999999,0,1,15.0653542645724,0,1,"E1 Q1","UG","E1"
"60","Q1",37,41,0.24999999999999,0,1,12.2007136369044,0,0,"E1 Q1","UG","E1"
"61","Q1",37,8,0.59776071695697,1,4,1.1804847,1,0,"E1 Q1","UG","E1"
"62","Q1",37,37,0.24999999999999,1,2,4.7152878486832,0,0,"E1 Q1","UG","E1"
"63","Q1",37,46,0.24999999999999,1,1,4.79032847375301,0,0,"E1 Q1","UG","E1"
"64","Q1",37,7,0.5,1,4,5.1363347240753,0,0,"E1 Q1","UG","E1"
"65","Q1",37,35,0.25,1,2,5.379707380552,0,0,"E1 Q1","UG","E1"
"66","Q1",37,6,1.83595051461679,1,4,26.68780195,0,0,"E1 Q1","UG","E1"
"67","Q1",37,2,0.74179941410705,1,5,39.4548988185369,0,0,"E1 Q1","UG","E1"
"68","Q1",37,42,0.24999999999999,0,1,14.6903316079732,0,1,"E1 Q1","UG","E1"
"69","Q1",37,44,0.24999999999999,0,1,9.7042120720794,0,1,"E1 Q1","UG","E1"
"70","Q1",37,29,0.25,1,2,10.7383144167926,0,0,"E1 Q1","UG","E1"
"71","Q1",37,27,0.49999999999998,1,2,11.285301917302,0,0,"E1 Q1","UG","E1"
"72","Q1",37,47,0.24999999999999,0,1,0.0842362818702043,1,0,"E1 Q1","UG","E1"
"73","Q1",37,13,1.21340726436188,0,2,8.1129683205975,0,0,"E1 Q1","UG","E1"
"74","Q1",37,19,0.24999999999999,0,2,6.60018081918851,0,0,"E1 Q1","UG","E1"
"75","Q1",37,22,0.24999999999999,1,2,13.100962075243,0,0,"E1 Q1","UG","E1"
"76","Q1",37,3,14.8185277708461,1,5,20.20998785,0,0,"E1 Q1","UG","E1"
"77","Q1",37,10,0.25,1,3,6.4456589440447,0,0,"E1 Q1","UG","E1"
"78","Q1",37,43,0.24999999999999,0,1,7.1132487884164,0,0,"E1 Q1","UG","E1"
"79","Q1",38,35,0.25,1,3,5.4242042555934,0,0,"E1 Q1","UG","E1"
"80","Q1",38,37,0.35765825476548,1,3,4.49189095688303,0,0,"E1 Q1","UG","E1"
"81","Q1",38,27,0.81871604967901,1,3,11.0499894170827,0,0,"E1 Q1","UG","E1"
"82","Q1",38,3,17.6512183814776,1,6,19.3414386247367,0,0,"E1 Q1","UG","E1"
"83","Q1",38,29,0.25,1,3,10.3411698851727,0,0,"E1 Q1","UG","E1"
"84","Q1",38,12,0.24999999999999,1,3,5.03743238023331,0,0,"E1 Q1","UG","E1"
"85","Q1",38,4,0.56667931135519,1,5,3.56034878852992,1,0,"E1 Q1","UG","E1"
"86","Q1",38,49,0.25,1,1,34.1651300636104,0,1,"E1 Q1","UG","E1"
"87","Q1",38,7,0.58088981097653,1,5,4.24921207693507,0,0,"E1 Q1","UG","E1"
"88","Q1",38,2,0.88099550473692,1,6,39.0782183494361,0,0,"E1 Q1","UG","E1"
"89","Q1",38,50,0.25,1,1,14.7429292642722,0,0,"E1 Q1","UG","E1"
"90","Q1",38,25,0.24999999999999,1,3,7.02648160083561,0,0,"E1 Q1","UG","E1"
"91","Q1",38,10,0.30198213954981,1,4,5.93779566217313,0,0,"E1 Q1","UG","E1"
"92","Q1",38,8,2.56783225091252,1,5,0.416860482774173,1,0,"E1 Q1","UG","E1"
"93","Q1",38,46,0.41314457033647,1,2,4.50562064499613,0,0,"E1 Q1","UG","E1"
"94","Q1",38,48,0.24999999999999,1,1,13.5819394194409,0,1,"E1 Q1","UG","E1"
"95","Q1",38,6,3.81953868322827,1,5,25.8096535004391,0,0,"E1 Q1","UG","E1"
"96","Q1",39,52,0.24999999999999,0,1,0.247470657022305,1,0,"E1 Q1","UG","E1"
"97","Q1",39,46,0.52449248666953,1,3,3.45734175057245,1,0,"E1 Q1","UG","E1"
"98","Q1",39,48,0.24999999999999,0,2,13.0300277001768,0,0,"E1 Q1","UG","E1"
"99","Q1",39,35,0.79187762184097,1,4,5.98966989299544,0,0,"E1 Q1","UG","E1"
"100","Q1",39,12,0.24999999999999,1,4,3.6823800352212,1,0,"E1 Q1","UG","E1"
"101","Q1",39,25,0.49999999999999,1,4,6.67532456925851,0,0,"E1 Q1","UG","E1"
"102","Q1",39,51,0.25,0,1,9.6927737908188,0,0,"E1 Q1","UG","E1"
"103","Q1",39,53,0.25,1,1,9.7343066033574,0,0,"E1 Q1","UG","E1"
"104","Q1",39,8,4.4305536874701,1,6,9.55248102840756e-09,1,0,"E1 Q1","UG","E1"
"105","Q1",39,10,0.89841443162698,1,5,6.11954720614536,0,0,"E1 Q1","UG","E1"
"106","Q1",39,50,0.24999999999999,0,2,13.331855825458,0,0,"E1 Q1","UG","E1"
"107","Q1",39,49,0.25,1,2,33.9073558446204,0,0,"E1 Q1","UG","E1"
"108","Q1",39,22,0.24999999999999,1,4,13.3723441067457,0,0,"E1 Q1","UG","E1"
"109","Q1",39,27,1.66175633386025,1,4,11.5848011363309,0,0,"E1 Q1","UG","E1"
"110","Q1",39,7,0.7801572664797,1,6,4.70047689433943,0,0,"E1 Q1","UG","E1"
"111","Q1",39,6,5.27109955388097,1,6,25.8821105182793,0,0,"E1 Q1","UG","E1"
"112","Q1",39,29,0.5,1,4,10.6853487917432,0,0,"E1 Q1","UG","E1"
"113","Q1",39,3,25.3550447209267,1,7,19.5704722471822,0,0,"E1 Q1","UG","E1"
"114","Q1",40,46,0.76494028112305,1,4,3.36852845994457,1,0,"E1 Q1","UG","E1"
"115","Q1",40,7,1.02891905903485,1,7,3.18452610506693,0,0,"E1 Q1","UG","E1"
"116","Q1",40,3,17.3798398880130,1,8,19.7162269309087,0,0,"E1 Q1","UG","E1"
"117","Q1",40,12,0.49999999999999,1,5,1.95608237736351,1,0,"E1 Q1","UG","E1"
"118","Q1",40,27,0.74999999999997,1,5,13.4006636380221,0,0,"E1 Q1","UG","E1"
"119","Q1",40,37,1.02917112435239,1,5,3.07528473289733,1,0,"E1 Q1","UG","E1"
"120","Q1",40,2,0.71384756482563,0,8,39.5049058490624,0,0,"E1 Q1","UG","E1"
"121","Q1",40,25,0.61645270869608,1,5,5.59851049013722,0,0,"E1 Q1","UG","E1"
"122","Q1",40,6,4.85222116925181,1,7,25.3994785053263,0,0,"E1 Q1","UG","E1"
"123","Q1",40,8,6.21136328740474,1,7,-7.52429230033158e-09,1,0,"E1 Q1","UG","E1"
"124","Q1",40,49,0.24999999999999,1,3,33.5192339692588,0,0,"E1 Q1","UG","E1"
"125","Q1",40,10,3.29312910936947,1,6,4.10433704578449,0,0,"E1 Q1","UG","E1"
"126","Q1",40,53,0.24999999999999,0,2,11.1340487921611,0,0,"E1 Q1","UG","E1"
"127","Q1",40,35,0.88747948807665,1,5,4.51276595512108,0,0,"E1 Q1","UG","E1"
"128","Q1",40,22,0.40005935036567,1,5,14.1677565852024,0,0,"E1 Q1","UG","E1"
"129","Q1",40,29,0.7487827608603,1,5,9.33611907918172,0,0,"E1 Q1","UG","E1"
"130","Q1",40,4,1.69319709744024,1,7,3.03974333578338,0,0,"E1 Q1","UG","E1"
"131","Q1",41,7,1.98232818596094,1,8,3.76849016778996,0,0,"E1 Q1","UG","E1"
"132","Q1",41,4,3.49887451706065,1,8,2.35145110404878,1,0,"E1 Q1","UG","E1"
"133","Q1",41,6,4.45619057991372,1,8,26.0809730281107,0,0,"E1 Q1","UG","E1"
"134","Q1",41,55,0.249999999999994,0,1,14.8847245769041,0,1,"E1 Q1","UG","E1"
"135","Q1",41,8,4.58999267406933,1,8,0.498372237614675,1,0,"E1 Q1","UG","E1"
"136","Q1",41,58,0.250000000000004,1,1,4.7185105049361,0,1,"E1 Q1","UG","E1"
"137","Q1",41,29,0.672310990135852,1,6,10.4826354962055,0,0,"E1 Q1","UG","E1"
"138","Q1",41,56,0.249999999999993,0,1,22.0776159898531,0,1,"E1 Q1","UG","E1"
"139","Q1",41,54,2.10568512688599,1,1,24.4797496087891,0,0,"E1 Q1","UG","E1"
"140","Q1",41,60,0.249999999999996,1,1,17.314462079167,0,1,"E1 Q1","UG","E1"
"141","Q1",41,57,0.249999999999993,0,1,10.4042261352314,0,1,"E1 Q1","UG","E1"
"142","Q1",41,35,0.754846686280628,1,6,5.28014802357458,0,0,"E1 Q1","UG","E1"
"143","Q1",41,49,0.802124976528465,1,4,33.8438988339276,0,0,"E1 Q1","UG","E1"
"144","Q1",41,46,2.06310999280659,1,5,2.71243396288278,1,0,"E1 Q1","UG","E1"
"145","Q1",41,37,1.97224973979602,1,6,3.31671519271965,0,0,"E1 Q1","UG","E1"
"146","Q1",41,27,0.920245090081411,1,6,12.5556706684851,0,0,"E1 Q1","UG","E1"
"147","Q1",41,12,0.25,1,6,3.9792433167476,1,0,"E1 Q1","UG","E1"
"148","Q1",41,59,0.25,1,1,20.0746566129876,0,0,"E1 Q1","UG","E1"
"149","Q1",41,25,0.672103813809079,1,6,5.82789099733884,0,0,"E1 Q1","UG","E1"
"150","Q1",41,3,9.03026278989094,1,9,20.9369511315172,0,0,"E1 Q1","UG","E1"
"151","Q1",41,22,0.704922881098082,1,6,13.863682364141,0,0,"E1 Q1","UG","E1"
"152","Q1",41,10,2.00377845502445,1,7,4.78429720004792,0,0,"E1 Q1","UG","E1"
"153","Q1",45,29,7.45393799440764,1,10,8.16423002668893,0,0,"E1 Q1","UG","E1"
"154","Q1",45,22,3.92424140698938,1,10,11.3487831547495,0,0,"E1 Q1","UG","E1"
"155","Q1",45,37,3.07458301394121,1,10,4.26370816208616,0,0,"E1 Q1","UG","E1"
"156","Q1",45,54,11.3969359210851,1,5,23.0772925729044,0,0,"E1 Q1","UG","E1"
"157","Q1",45,25,16.9634448080819,1,10,3.99887455870514,0,0,"E1 Q1","UG","E1"
"158","Q1",45,10,4.05715917763825,1,11,4.73007380862302,0,0,"E1 Q1","UG","E1"
"159","Q1",45,3,11.1560099097122,1,13,19.255980071915,0,0,"E1 Q1","UG","E1"
"160","Q1",45,7,6.11731231954235,0,12,4.25791831932031,0,0,"E1 Q1","UG","E1"
"161","Q1",45,64,0.72515872295358,1,1,2.21058513716343e-08,1,0,"E1 Q1","UG","E1"
"162","Q1",45,6,8.64212700061685,0,12,26.1578581762524,0,0,"E1 Q1","UG","E1"
"163","Q1",45,46,13.2002651780096,1,9,2.26898470640958,0,0,"E1 Q1","UG","E1"
"164","Q1",45,65,0.25,0,1,3.163486284738,1,0,"E1 Q1","UG","E1"
"165","Q1",45,67,0.24999999999999,0,1,2.7277081593321,1,0,"E1 Q1","UG","E1"
"166","Q1",45,8,7.63051642587215,1,12,1.40235815536799,1,0,"E1 Q1","UG","E1"
"167","Q1",45,12,0.49999999999999,1,10,2.889785503233,1,0,"E1 Q1","UG","E1"
"168","Q1",45,27,2.32382677715194,1,10,15.0966503630297,0,0,"E1 Q1","UG","E1"
"169","Q1",45,63,1.47597775822077,1,1,14.6807167401205,0,0,"E1 Q1","UG","E1"
"170","Q1",45,35,2.1794300188772,1,10,5.74260814468202,0,0,"E1 Q1","UG","E1"
"171","Q1",45,49,0.89744847297931,1,8,34.931429307386,0,0,"E1 Q1","UG","E1"
"172","Q1",45,4,11.385424159746,1,12,1.58594955987074,0,0,"E1 Q1","UG","E1"
"173","Q1",45,66,0.24999999999999,0,1,3.8208081603501,1,0,"E1 Q1","UG","E1"
"174","Q1",46,22,14.2271108932251,1,11,12.9275026796015,0,0,"E1 Q1","UG","E1"
"175","Q1",46,46,25.7653236669666,1,10,1.01612535900625,0,0,"E1 Q1","UG","E1"
"176","Q1",46,10,27.2757876136057,1,12,3.33080112064879,0,0,"E1 Q1","UG","E1"
"177","Q1",46,27,10.5171254384034,1,11,13.6305417804342,0,0,"E1 Q1","UG","E1"
"178","Q1",46,35,2.81230270416558,1,11,4.69018785422939,0,0,"E1 Q1","UG","E1"
"179","Q1",46,12,0.25,1,11,4.45514487969101,1,0,"E1 Q1","UG","E1"
"180","Q1",46,54,31.0247586964125,1,6,21.2995566141285,0,0,"E1 Q1","UG","E1"
"181","Q1",46,29,16.7079641973947,1,11,9.50996126809462,0,0,"E1 Q1","UG","E1"
"182","Q1",46,4,12.5195564076424,1,13,2.04943625932539,0,0,"E1 Q1","UG","E1"
"183","Q1",46,3,19.4658127999272,1,14,20.1043347228002,0,0,"E1 Q1","UG","E1"
"184","Q1",46,25,14.6289544784529,1,11,4.48239565360345,0,0,"E1 Q1","UG","E1"
"185","Q1",46,8,14.0488961965057,1,13,2.2486823514356e-08,1,0,"E1 Q1","UG","E1"
"186","Q1",46,63,1.69757482919019,1,2,15.021507384652,0,0,"E1 Q1","UG","E1"
"187","Q1",46,49,3.99493216764929,1,9,33.6476870890057,0,0,"E1 Q1","UG","E1"
"188","Q1",46,68,0.98783823061766,1,1,26.1258894156697,0,0,"E1 Q1","UG","E1"
"189","Q1",46,64,0.77218873121203,1,2,0.813002673047535,1,0,"E1 Q1","UG","E1"
"190","Q1",49,78,0.25,0,1,1.9583980023656,1,0,"E1 Q1","UG","E1"
"191","Q1",49,69,0.24999999999999,1,3,20.8148308324271,0,0,"E1 Q1","UG","E1"
"192","Q1",49,54,23.0358177517667,1,9,23.0175409855886,0,0,"E1 Q1","UG","E1"
"193","Q1",49,37,19.7681285910142,1,14,1.99032847160956,0,0,"E1 Q1","UG","E1"
"194","Q1",49,22,16.6478488552257,1,14,11.3457581641998,0,0,"E1 Q1","UG","E1"
"195","Q1",49,46,13.575948479985,1,13,2.26502302092018,0,0,"E1 Q1","UG","E1"
"196","Q1",49,49,6.90363262513856,1,12,33.4172535226942,0,0,"E1 Q1","UG","E1"
"197","Q1",49,3,32.758334384084,1,17,19.1705347411607,0,0,"E1 Q1","UG","E1"
"198","Q1",49,64,3.35962737936717,0,5,-1.08633742001985e-08,1,0,"E1 Q1","UG","E1"
"199","Q1",49,35,12.5115675586891,1,14,4.52281205313266,0,0,"E1 Q1","UG","E1"
"200","Q1",49,4,14.8432906744036,1,16,1.04624575669732e-09,0,0,"E1 Q1","UG","E1"
"201","Q1",49,29,8.575605127662,1,14,7.96439409434515,0,0,"E1 Q1","UG","E1"
"202","Q1",49,25,21.7014421673549,1,14,2.37076521166153,0,0,"E1 Q1","UG","E1"
"203","Q1",49,73,0.80591076315209,1,1,28.0752683181468,0,0,"E1 Q1","UG","E1"
"204","Q1",49,75,0.90489595524368,0,1,1.04624575669732e-09,1,0,"E1 Q1","UG","E1"
"205","Q1",49,12,2.35781101326967,1,14,3.54007692582013,0,0,"E1 Q1","UG","E1"
"206","Q1",49,10,37.1041225331515,1,15,1.67634330075187,0,0,"E1 Q1","UG","E1"
"207","Q1",49,74,0.6467264797751,0,1,3.33060346802718,1,0,"E1 Q1","UG","E1"
"208","Q1",49,77,0.25,1,1,2.2464620651338,1,1,"E1 Q1","UG","E1"
"209","Q1",49,76,0.24999999999999,1,1,34.4132855325915,0,0,"E1 Q1","UG","E1"
"210","Q1",49,63,15.5607844914529,0,5,12.3058972379419,0,0,"E1 Q1","UG","E1"
"211","Q1",49,27,5.40492224415879,1,14,14.0922769150884,0,0,"E1 Q1","UG","E1"
"212","Q1",49,8,17.7362341903188,1,16,0.024435506601439,1,0,"E1 Q1","UG","E1"
"213","Q1",50,79,0.24999999999999,1,1,11.5329370737826,0,0,"E1 Q1","UG","E1"
"214","Q1",50,76,0.24999999999999,1,2,32.649555843449,0,0,"E1 Q1","UG","E1"
"215","Q1",50,73,1.12349930588328,1,2,29.0840558439084,0,0,"E1 Q1","UG","E1"
"216","Q1",50,8,21.5938826989179,1,17,0.288292507639348,1,0,"E1 Q1","UG","E1"
"217","Q1",50,71,0.25,1,4,28.25911443311,0,0,"E1 Q1","UG","E1"
"218","Q1",50,54,17.2134434717009,1,10,23.5438152196482,0,0,"E1 Q1","UG","E1"
"219","Q1",50,81,0.25,0,1,9.0237550401957,0,1,"E1 Q1","UG","E1"
"220","Q1",50,69,0.24999999999999,0,4,19.6173542688119,0,0,"E1 Q1","UG","E1"
"221","Q1",50,37,24.7519476251132,1,15,1.2665745772495,0,0,"E1 Q1","UG","E1"
"222","Q1",50,25,35.6408203578068,1,15,0.448660509180769,0,0,"E1 Q1","UG","E1"
"223","Q1",50,80,0.25,1,1,15.3367792648253,0,1,"E1 Q1","UG","E1"
"224","Q1",50,46,34.3222404624072,1,14,0.146306580053306,0,0,"E1 Q1","UG","E1"
"225","Q1",50,4,16.4739217766115,1,17,0.76159643604295,0,0,"E1 Q1","UG","E1"
"226","Q1",50,49,10.0598695287348,1,13,33.8220417597665,0,0,"E1 Q1","UG","E1"
"227","Q1",50,82,0.25,0,1,4.4431683171798,1,1,"E1 Q1","UG","E1"
"228","Q1",50,10,19.4964961949191,1,16,4.12334566845614,0,0,"E1 Q1","UG","E1"
"229","Q1",50,29,30.2252238928843,1,15,7.98477848967191,0,0,"E1 Q1","UG","E1"
"230","Q1",50,27,12.7861684607801,1,15,13.4108737825436,0,0,"E1 Q1","UG","E1"
"231","Q1",50,12,3.85717147405013,1,15,2.48500036567245,1,0,"E1 Q1","UG","E1"
"232","Q1",50,3,38.2524263307799,1,18,19.7580089528995,0,0,"E1 Q1","UG","E1"
"233","Q1",50,35,30.8600885123317,1,15,3.53932456626331,0,0,"E1 Q1","UG","E1"
"234","Q1",50,22,18.0933749549541,1,15,10.4322409943938,0,0,"E1 Q1","UG","E1"
"235","Q1",51,35,30.7903724290455,1,16,2.28362144108356,0,0,"E1 Q1","UG","E1"
"236","Q1",51,3,41.3046407706517,1,19,19.0825792543481,0,0,"E1 Q1","UG","E1"
"237","Q1",51,86,0.25,1,1,15.9052222341046,0,1,"E1 Q1","UG","E1"
"238","Q1",51,10,30.3755974061948,1,17,2.8064425358966,0,0,"E1 Q1","UG","E1"
"239","Q1",51,4,22.7976254691281,1,18,0.0663792530440901,0,0,"E1 Q1","UG","E1"
"240","Q1",51,27,18.2239488652488,1,16,12.5147550487947,0,0,"E1 Q1","UG","E1"
"241","Q1",51,22,16.6318841022944,1,16,12.0220448664647,0,0,"E1 Q1","UG","E1"
"242","Q1",51,12,1.14294631053697,1,16,2.70606049174918,1,0,"E1 Q1","UG","E1"
"243","Q1",51,46,28.5542810951046,1,15,0.952961267797335,0,0,"E1 Q1","UG","E1"
"244","Q1",51,25,8.95846219096441,1,16,4.88981518804765,0,0,"E1 Q1","UG","E1"
"245","Q1",51,54,26.0255300573753,1,11,22.8831238258043,0,0,"E1 Q1","UG","E1"
"246","Q1",51,87,0.25,1,1,33.4072839691546,0,0,"E1 Q1","UG","E1"
"247","Q1",51,71,0.25,0,5,27.4827691198869,0,0,"E1 Q1","UG","E1"
"248","Q1",51,88,0.24999999999999,1,1,48.3774386705968,0,1,"E1 Q1","UG","E1"
"249","Q1",51,37,22.0295515132952,1,16,1.96145270351253,0,0,"E1 Q1","UG","E1"
"250","Q1",51,85,0.24999999999999,1,1,3.16566519099,1,1,"E1 Q1","UG","E1"
"251","Q1",51,92,0.24999999999999,0,1,32.8910214686739,0,1,"E1 Q1","UG","E1"
"252","Q1",51,79,0.25,0,2,11.3249308235888,0,0,"E1 Q1","UG","E1"
"253","Q1",51,49,1.45181146240279,1,14,32.7910956873307,0,0,"E1 Q1","UG","E1"
"254","Q1",51,73,1.21024772869689,1,3,27.0867214398807,0,0,"E1 Q1","UG","E1"
"255","Q1",51,84,0.24999999999999,1,1,1.0979136265642,1,1,"E1 Q1","UG","E1"
"256","Q1",51,90,0.24999999999999,0,1,10.0563191036575,0,1,"E1 Q1","UG","E1"
"257","Q1",51,29,15.9323712637261,1,16,7.61152379075933,0,0,"E1 Q1","UG","E1"
"258","Q1",51,91,0.24999999999999,0,1,1.61692612704761,1,1,"E1 Q1","UG","E1"
"259","Q1",51,83,1.02675778428928,0,1,15.3407440996166,0,0,"E1 Q1","UG","E1"
"260","Q1",51,80,0.25,1,2,13.2561316066374,0,0,"E1 Q1","UG","E1"
"261","Q1",51,76,1.14648783623803,1,3,33.4023691259902,0,0,"E1 Q1","UG","E1"
"262","Q1",51,89,0.24999999999999,0,1,25.8563792746223,0,0,"E1 Q1","UG","E1"
"263","Q1",51,77,0.24999999999999,0,3,2.466639409089,1,0,"E1 Q1","UG","E1"
"264","Q1",51,8,24.5375678791756,1,18,-9.31869581499711e-09,0,0,"E1 Q1","UG","E1"
"265","Q1",54,93,0.24999999999999,1,3,6.6017456629401,0,0,"E1 Q1","UG","E1"
"266","Q1",54,97,4.39537410508153,1,1,1.8000464179586,1,0,"E1 Q1","UG","E1"
"267","Q1",54,29,5.30170542007672,1,19,6.9501245628425,0,0,"E1 Q1","UG","E1"
"268","Q1",54,3,28.77842237006,1,22,20.1864159677069,0,0,"E1 Q1","UG","E1"
"269","Q1",54,96,1.37642524076179,1,1,27.0082120683721,0,0,"E1 Q1","UG","E1"
"270","Q1",54,46,36.239911421968,1,18,2.43667273025494e-08,0,0,"E1 Q1","UG","E1"
"271","Q1",54,22,23.9596321252799,1,19,10.8278964310081,0,0,"E1 Q1","UG","E1"
"272","Q1",54,35,39.5615537055693,1,19,2.06094329827837,0,0,"E1 Q1","UG","E1"
"273","Q1",54,27,35.9516539128649,1,19,9.19658705744877,0,0,"E1 Q1","UG","E1"
"274","Q1",54,86,0.25,0,4,16.4420167658545,0,0,"E1 Q1","UG","E1"
"275","Q1",54,37,2.33591491911895,1,19,1.33136989633155,0,0,"E1 Q1","UG","E1"
"276","Q1",54,54,38.6683087256015,1,14,22.4273558245479,0,0,"E1 Q1","UG","E1"
"277","Q1",54,25,25.1343212158655,1,19,0.0680683218805598,0,0,"E1 Q1","UG","E1"
"278","Q1",54,4,27.0180614865903,1,21,0.0829034624347571,0,0,"E1 Q1","UG","E1"
"279","Q1",54,8,44.0102151903107,1,21,1.67150904228919e-08,0,0,"E1 Q1","UG","E1"
"280","Q1",54,12,2.53067634865113,1,19,2.82196521020619,1,0,"E1 Q1","UG","E1"
"281","Q1",54,76,5.81279704532358,1,6,32.070700366745,0,0,"E1 Q1","UG","E1"
