"","quad","year","trackID","area","survives","age","distEdgeMin","allEdge","seedling","QuadName","Grazing","Group"
"21","Q1",33,2,2.65930077031483,1,2,11.0069074070609,0,0,"E1 Q1","UG","E1"
"22","Q1",33,19,0.51449565684941,0,1,10.7455136207785,0,0,"E1 Q1","UG","E1"
"23","Q1",33,15,0.44481290126319,0,1,8.95059800531134,0,0,"E1 Q1","UG","E1"
"24","Q1",33,21,0.61153248788156,1,1,5.0721472216409,0,0,"E1 Q1","UG","E1"
"25","Q1",33,13,0.50945310733383,0,1,17.3469894396408,0,0,"E1 Q1","UG","E1"
"26","Q1",33,17,0.81775678281532,0,1,9.9700230007829,0,0,"E1 Q1","UG","E1"
"27","Q1",33,16,0.44151401715625,0,1,7.32143317789142,0,0,"E1 Q1","UG","E1"
"28","Q1",33,18,0.73086625749182,0,1,9.14671440625884,0,0,"E1 Q1","UG","E1"
"29","Q1",34,25,0.249999999999993,0,1,0.275453469548211,1,0,"E1 Q1","UG","E1"
"30","Q1",34,8,11.5322744629951,1,3,6.61024255,0,0,"E1 Q1","UG","E1"
"31","Q1",34,24,0.249999999999986,0,1,11.147928479674,0,0,"E1 Q1","UG","E1"
"32","Q1",34,22,0.84263109091138,1,1,10.8513988,0,0,"E1 Q1","UG","E1"
"33","Q1",34,20,0.249999999999986,0,2,2.61326987797551,1,0,"E1 Q1","UG","E1"
"34","Q1",34,21,0.749999999999993,0,2,1.71592612713971,0,0,"E1 Q1","UG","E1"
"35","Q1",34,4,1.45927502374874,0,3,0.533987849999988,0,0,"E1 Q1","UG","E1"
"36","Q1",34,3,6.0493572727448,1,3,11.96891675,0,0,"E1 Q1","UG","E1"
"37","Q1",34,12,0.25,1,2,18.2038730174954,0,0,"E1 Q1","UG","E1"
"38","Q1",34,23,0.249999999999993,0,1,9.4277081655719,0,0,"E1 Q1","UG","E1"
"39","Q1",34,9,10.7233252711008,1,3,2.9211238,0,0,"E1 Q1","UG","E1"
"40","Q1",34,2,1.90490783026550,1,3,9.74220815,0,0,"E1 Q1","UG","E1"
"41","Q1",34,26,0.25,0,1,22.9031191156219,0,0,"E1 Q1","UG","E1"
"42","Q1",35,22,0.72998569469513,1,2,9.4682214468597,0,0,"E1 Q1","UG","E1"
"43","Q1",35,3,15.3661651094823,1,4,12.1353628524403,0,0,"E1 Q1","UG","E1"
"44","Q1",35,9,25.8394588143779,1,4,2.81580501650541,0,0,"E1 Q1","UG","E1"
"45","Q1",35,29,0.25,0,1,26.9108777131044,0,0,"E1 Q1","UG","E1"
"46","Q1",35,28,0.25,0,1,28.59187771467,0,0,"E1 Q1","UG","E1"
"47","Q1",35,8,12.4865639949103,1,4,9.9330081790268,0,0,"E1 Q1","UG","E1"
"48","Q1",35,27,0.44181507415708,0,1,16.5887026838101,0,0,"E1 Q1","UG","E1"
"49","Q1",35,2,13.8705311786447,1,4,9.31103709421447,0,0,"E1 Q1","UG","E1"
"50","Q1",36,46,0.24999999999999,0,1,20.6702558322924,0,1,"E1 Q1","UG","E1"
"51","Q1",36,42,0.24999999999999,0,1,35.2340535021061,0,1,"E1 Q1","UG","E1"
"52","Q1",36,40,0.24999999999999,0,1,3.72869566026431,1,1,"E1 Q1","UG","E1"
"53","Q1",36,41,0.24999999999999,0,1,37.5900652230503,0,1,"E1 Q1","UG","E1"
"54","Q1",36,66,0.24999999999999,0,1,8.4102706646244,0,1,"E1 Q1","UG","E1"
"55","Q1",36,44,0.24999999999999,0,1,25.0096730238337,0,1,"E1 Q1","UG","E1"
"56","Q1",36,57,0.24999999999999,0,1,10.2675441038541,0,1,"E1 Q1","UG","E1"
"57","Q1",36,39,0.24999999999999,0,1,1.15084956411351,1,1,"E1 Q1","UG","E1"
"58","Q1",36,36,0.24999999999999,0,1,20.1729527068292,0,1,"E1 Q1","UG","E1"
"59","Q1",36,59,0.24999999999999,0,1,13.3586355129829,0,1,"E1 Q1","UG","E1"
"60","Q1",36,55,0.24999999999999,0,1,8.7219980086646,0,1,"E1 Q1","UG","E1"
"61","Q1",36,43,0.24999999999999,0,1,34.8773894392738,0,1,"E1 Q1","UG","E1"
"62","Q1",36,37,0.24999999999999,1,1,17.6980527045244,0,1,"E1 Q1","UG","E1"
"63","Q1",36,54,0.24999999999999,0,1,8.7219980086646,0,1,"E1 Q1","UG","E1"
"64","Q1",36,67,0.25,0,1,1.6713394083483,1,1,"E1 Q1","UG","E1"
"65","Q1",36,58,0.24999999999999,0,1,3.43147534748761,1,1,"E1 Q1","UG","E1"
"66","Q1",36,63,0.24999999999999,0,1,32.0240738116164,0,0,"E1 Q1","UG","E1"
"67","Q1",36,48,0.24999999999999,0,1,21.264697239096,0,1,"E1 Q1","UG","E1"
"68","Q1",36,64,0.25,0,1,36.1489011592079,0,0,"E1 Q1","UG","E1"
"69","Q1",36,61,0.24999999999999,0,1,8.2464456644719,0,1,"E1 Q1","UG","E1"
"70","Q1",36,9,12.8833268388464,1,5,2.0520511083325,0,0,"E1 Q1","UG","E1"
"71","Q1",36,53,0.24999999999999,0,1,9.3758823842736,0,1,"E1 Q1","UG","E1"
"72","Q1",36,38,0.24999999999999,0,1,15.8552862965581,0,1,"E1 Q1","UG","E1"
"73","Q1",36,62,0.24999999999999,0,1,8.7814417587201,0,1,"E1 Q1","UG","E1"
"74","Q1",36,56,0.24999999999999,0,1,7.7708925390289,0,1,"E1 Q1","UG","E1"
"75","Q1",36,47,0.24999999999999,0,1,22.2158019274817,0,1,"E1 Q1","UG","E1"
"76","Q1",36,8,25.2367779848325,1,5,10.0133050164992,0,0,"E1 Q1","UG","E1"
"77","Q1",36,49,0.24999999999999,0,1,21.0863644264299,0,1,"E1 Q1","UG","E1"
"78","Q1",36,60,0.24999999999999,0,1,18.040210517343,0,1,"E1 Q1","UG","E1"
"79","Q1",36,45,0.24999999999999,0,1,22.8696870843408,0,1,"E1 Q1","UG","E1"
"80","Q1",36,35,0.24999999999999,0,1,4.30138550454771,1,1,"E1 Q1","UG","E1"
"81","Q1",36,50,0.25,0,1,16.2119511406403,0,1,"E1 Q1","UG","E1"
"82","Q1",36,52,0.24999999999999,0,1,23.3901769285755,0,1,"E1 Q1","UG","E1"
"83","Q1",36,68,0.25,0,1,8.5886026960404,0,1,"E1 Q1","UG","E1"
"84","Q1",36,65,0.24999999999999,0,1,5.2742417554537,0,1,"E1 Q1","UG","E1"
"85","Q1",36,22,2.81271289448043,1,3,8.7002472273945,0,0,"E1 Q1","UG","E1"
"86","Q1",36,33,0.24999999999999,0,1,8.5668519147702,0,1,"E1 Q1","UG","E1"
"87","Q1",36,32,0.25,0,1,8.2696316019934,0,1,"E1 Q1","UG","E1"
"88","Q1",36,51,0.25,0,1,15.9741745779188,0,1,"E1 Q1","UG","E1"
"89","Q1",36,3,21.2999307876934,1,5,12.2995214317634,0,0,"E1 Q1","UG","E1"
"90","Q1",36,2,5.91604158356468,1,5,9.9188503535294,0,0,"E1 Q1","UG","E1"
"91","Q1",36,30,0.24999999999999,0,1,1.6713394083483,1,1,"E1 Q1","UG","E1"
"92","Q1",36,34,0.24999999999999,0,1,7.8680300391194,0,1,"E1 Q1","UG","E1"
"93","Q1",36,31,0.24999999999999,0,1,4.2274347232288,1,1,"E1 Q1","UG","E1"
"94","Q1",37,69,0.25,0,1,9.2502144154066,0,0,"E1 Q1","UG","E1"
"95","Q1",37,3,10.5959688579844,1,6,12.1480855,0,0,"E1 Q1","UG","E1"
"96","Q1",37,8,24.7052219769668,1,6,10.1252394,0,0,"E1 Q1","UG","E1"
"97","Q1",37,22,0.99999999999997,1,4,8.12667378936021,0,0,"E1 Q1","UG","E1"
"98","Q1",37,2,2.47751516442554,1,6,10.6860503542439,0,0,"E1 Q1","UG","E1"
"99","Q1",37,70,0.25,0,1,10.1242394162206,0,0,"E1 Q1","UG","E1"
"100","Q1",37,12,0.25,0,5,12.9445847313474,0,0,"E1 Q1","UG","E1"
"101","Q1",37,37,0.47914660177967,1,2,17.10824725,0,0,"E1 Q1","UG","E1"
"102","Q1",37,9,14.3057438571074,1,6,2.91862065,0,0,"E1 Q1","UG","E1"
"103","Q1",38,71,0.25,0,1,22.3629105213688,0,0,"E1 Q1","UG","E1"
"104","Q1",38,9,24.9638689058625,1,7,1.22499018265196,0,0,"E1 Q1","UG","E1"
"105","Q1",38,2,2.6131326587764,1,7,11.2212925390254,0,0,"E1 Q1","UG","E1"
"106","Q1",38,72,0.25,0,1,0.0662269068533021,1,0,"E1 Q1","UG","E1"
"107","Q1",38,22,1.6207954140265,1,5,7.18167144473021,0,0,"E1 Q1","UG","E1"
"108","Q1",38,3,15.4429401042860,1,7,12.1332894268067,0,0,"E1 Q1","UG","E1"
"109","Q1",38,8,14.2706361400399,1,7,9.46751752570822,0,0,"E1 Q1","UG","E1"
"110","Q1",39,9,20.9137531813934,1,8,2.9137690970054,0,0,"E1 Q1","UG","E1"
"111","Q1",39,8,15.0129904033275,1,8,8.54165583306972,0,0,"E1 Q1","UG","E1"
"112","Q1",39,22,0.24999999999999,1,6,15.972194109167,0,0,"E1 Q1","UG","E1"
"113","Q1",39,3,15.5381986016920,1,8,11.7355597053336,0,0,"E1 Q1","UG","E1"
"114","Q1",39,2,3.26325397095235,1,8,8.7600573837002,0,0,"E1 Q1","UG","E1"
"115","Q1",40,37,0.24999999999999,0,5,15.2721941085151,0,0,"E1 Q1","UG","E1"
"116","Q1",40,2,4.91647798095579,1,9,10.2253370725647,0,0,"E1 Q1","UG","E1"
"117","Q1",40,3,25.0446384680731,1,9,12.0366847075532,0,0,"E1 Q1","UG","E1"
"118","Q1",40,9,18.4137164462283,1,9,1.13834407909937,0,0,"E1 Q1","UG","E1"
"119","Q1",40,8,12.3794040688478,1,9,8.0868253297191,0,0,"E1 Q1","UG","E1"
"120","Q1",40,22,1.8590683797538,1,7,9.4468683024618,0,0,"E1 Q1","UG","E1"
"121","Q1",41,92,0.25,0,1,3.5421558163406,1,1,"E1 Q1","UG","E1"
"122","Q1",41,88,0.24999999999999,0,1,26.4527347439277,0,1,"E1 Q1","UG","E1"
"123","Q1",41,9,7.32627761901084,1,10,1.32477770514137,0,0,"E1 Q1","UG","E1"
"124","Q1",41,82,0.25,1,1,28.9561003712592,0,1,"E1 Q1","UG","E1"
"125","Q1",41,84,0.25,0,1,37.7246488169254,0,1,"E1 Q1","UG","E1"
"126","Q1",41,74,0.24999999999999,1,1,6.68966519427191,0,1,"E1 Q1","UG","E1"
"127","Q1",41,90,0.24999999999999,0,1,3.3195737848833,1,1,"E1 Q1","UG","E1"
"128","Q1",41,87,0.25,1,1,10.4471878540214,0,0,"E1 Q1","UG","E1"
"129","Q1",41,86,0.24999999999999,0,1,23.8774909915293,0,1,"E1 Q1","UG","E1"
"130","Q1",41,73,0.25,0,1,6.4612245690592,0,1,"E1 Q1","UG","E1"
"131","Q1",41,3,21.3421645877167,1,10,10.9674581578072,0,0,"E1 Q1","UG","E1"
"132","Q1",41,91,0.25,0,1,1.2109901891695,1,1,"E1 Q1","UG","E1"
"133","Q1",41,22,3.78394198856523,1,8,8.93599020493735,0,0,"E1 Q1","UG","E1"
"134","Q1",41,76,0.24999999999999,0,1,23.9715261478669,0,1,"E1 Q1","UG","E1"
"135","Q1",41,80,0.25,0,1,11.4321089486886,0,0,"E1 Q1","UG","E1"
"136","Q1",41,2,7.9389940746822,1,10,8.47522613343482,0,0,"E1 Q1","UG","E1"
"137","Q1",41,89,0.24999999999999,0,1,30.2449324037096,0,1,"E1 Q1","UG","E1"
"138","Q1",41,81,0.25,0,1,16.4816003596414,0,1,"E1 Q1","UG","E1"
"139","Q1",41,77,0.24999999999999,0,1,18.3774261426569,0,1,"E1 Q1","UG","E1"
"140","Q1",41,78,0.24999999999999,0,1,13.283625356663,0,1,"E1 Q1","UG","E1"
"141","Q1",41,79,0.25,0,1,12.7260144186437,0,0,"E1 Q1","UG","E1"
"142","Q1",41,8,7.61663633727091,1,10,7.20487299468745,0,0,"E1 Q1","UG","E1"
"143","Q1",41,85,0.25,0,1,35.1271730332565,0,1,"E1 Q1","UG","E1"
"144","Q1",41,75,0.24999999999999,1,1,18.1845261424773,0,1,"E1 Q1","UG","E1"
"145","Q1",41,83,0.25,1,1,22.5563214590489,0,1,"E1 Q1","UG","E1"
"146","Q1",45,8,6.41848753260284,1,14,8.47407611683139,0,0,"E1 Q1","UG","E1"
"147","Q1",45,2,10.5264188487530,1,14,8.54628003975101,0,0,"E1 Q1","UG","E1"
"148","Q1",45,9,2.75000000000001,1,14,1.5902230020227,0,0,"E1 Q1","UG","E1"
"149","Q1",45,3,13.6817250504756,1,14,11.4775956483055,0,0,"E1 Q1","UG","E1"
"150","Q1",45,22,1.86832129399999,1,12,7.3517948823886,0,0,"E1 Q1","UG","E1"
"151","Q1",46,9,3.51977975690604,1,15,1.10633863536551,0,0,"E1 Q1","UG","E1"
"152","Q1",46,2,11.3004415443664,1,15,9.51477615768684,0,0,"E1 Q1","UG","E1"
"153","Q1",46,22,2.54550281414904,1,13,9.46170114906178,0,0,"E1 Q1","UG","E1"
"154","Q1",46,3,5.77039175198007,1,15,10.5472011369379,0,0,"E1 Q1","UG","E1"
"155","Q1",46,8,7.84633652536141,1,15,7.02099877593343,0,0,"E1 Q1","UG","E1"
"156","Q1",46,95,0.249999999999993,1,1,9.3269987904782,0,0,"E1 Q1","UG","E1"
"157","Q1",49,22,1.65954223938672,1,16,7.51911597797589,0,0,"E1 Q1","UG","E1"
"158","Q1",49,8,10.8631587953107,1,18,6.5732003504135,0,0,"E1 Q1","UG","E1"
"159","Q1",49,9,4.07133674077397,1,18,0.328933177494695,0,0,"E1 Q1","UG","E1"
"160","Q1",49,3,4.74714539762833,1,18,12.0103862903037,0,0,"E1 Q1","UG","E1"
"161","Q1",49,2,15.4044232910306,1,18,7.2537175385472,0,0,"E1 Q1","UG","E1"
"162","Q1",49,96,0.594930544751862,1,1,28.5563198818056,0,0,"E1 Q1","UG","E1"
"163","Q1",50,101,0.249999999999996,1,1,10.5041370728245,0,0,"E1 Q1","UG","E1"
"164","Q1",50,102,0.250000000000004,0,1,13.8477370759384,0,0,"E1 Q1","UG","E1"
"165","Q1",50,22,2.29072681482109,1,17,5.84554799818235,0,0,"E1 Q1","UG","E1"
"166","Q1",50,9,7.85405090416006,1,19,0.161712827681593,0,0,"E1 Q1","UG","E1"
"167","Q1",50,100,0.249999999999993,0,1,15.1258230146287,0,1,"E1 Q1","UG","E1"
"168","Q1",50,98,0.25,0,1,13.7047253570552,0,1,"E1 Q1","UG","E1"
"169","Q1",50,2,2.9679349290148,1,19,8.2536370707285,0,0,"E1 Q1","UG","E1"
"170","Q1",50,103,0.249999999999986,0,1,11.6120753551062,0,0,"E1 Q1","UG","E1"
"171","Q1",50,96,4.71614269681457,0,2,29.300930817419,0,0,"E1 Q1","UG","E1"
"172","Q1",50,97,0.719151595200199,0,1,11.2349776735504,0,0,"E1 Q1","UG","E1"
"173","Q1",50,104,0.249999999999986,0,1,1.1236526890882,1,1,"E1 Q1","UG","E1"
"174","Q1",50,99,0.249999999999995,0,1,13.9120370759983,0,1,"E1 Q1","UG","E1"
"175","Q1",50,3,3.52021489779297,1,19,10.9976073931223,0,0,"E1 Q1","UG","E1"
"176","Q1",50,8,29.4348771656241,1,19,9.456762853099,0,0,"E1 Q1","UG","E1"
"177","Q1",51,22,2.40270151462598,1,18,8.43059568805052,0,0,"E1 Q1","UG","E1"
"178","Q1",51,3,3.60297755104029,1,20,17.3919566267064,0,0,"E1 Q1","UG","E1"
"179","Q1",51,2,4.18609222541346,1,20,7.5263886325513,0,0,"E1 Q1","UG","E1"
"180","Q1",51,105,0.25,0,1,29.7844308407806,0,0,"E1 Q1","UG","E1"
"181","Q1",51,9,2.10299545337981,1,20,0.729242552376924,1,0,"E1 Q1","UG","E1"
"182","Q1",51,8,22.5783966651568,1,20,7.93455112220027,0,0,"E1 Q1","UG","E1"
"183","Q1",54,9,0.83597925618818,0,23,0.764358169453266,1,0,"E1 Q1","UG","E1"
"184","Q1",54,108,0.24999999999999,0,1,6.01803316239651,0,0,"E1 Q1","UG","E1"
"185","Q1",54,107,1.12277406022126,1,1,6.48943943034309,0,0,"E1 Q1","UG","E1"
"186","Q1",54,2,15.8281783371203,1,23,5.69144019683378,0,0,"E1 Q1","UG","E1"
"187","Q1",54,110,0.25,0,1,5.1579683178454,0,0,"E1 Q1","UG","E1"
"188","Q1",54,111,0.25,0,1,4.9355769113883,0,0,"E1 Q1","UG","E1"
"189","Q1",54,8,71.1035725348159,1,23,6.65661049690959,0,0,"E1 Q1","UG","E1"
"190","Q1",54,22,4.73405235901166,1,21,5.97560190691185,0,0,"E1 Q1","UG","E1"
"191","Q1",54,3,9.11399705571055,1,23,16.7955808346729,0,0,"E1 Q1","UG","E1"
"192","Q1",54,109,0.25,0,1,4.92669488013,0,0,"E1 Q1","UG","E1"
"193","Q1",54,112,0.25,0,1,3.3033644098682,1,0,"E1 Q1","UG","E1"
"194","Q1",55,3,8.15998792345854,1,24,16.2556503682513,0,0,"E1 Q1","UG","E1"
"195","Q1",55,2,19.6288608339461,1,24,5.69746131191351,0,0,"E1 Q1","UG","E1"
"196","Q1",55,8,42.2960522341725,1,24,7.12157848785847,0,0,"E1 Q1","UG","E1"
"197","Q1",55,101,1.12596843063214,1,6,13.8331948870188,0,0,"E1 Q1","UG","E1"
"198","Q1",55,22,3.44501615573746,1,22,4.69639487341523,0,0,"E1 Q1","UG","E1"
"199","Q1",55,113,1.01514470857352,0,1,9.11575894044637,0,0,"E1 Q1","UG","E1"
"200","Q10",30,30,0.73168047462025,0,1,20.8269355239359,0,0,"P1 E1 Q4","UG","P1E1"
"201","Q10",30,10,4.35754853136495,1,1,13.6088472207037,0,0,"P1 E1 Q4","UG","P1E1"
"202","Q10",30,21,2.15018666794231,1,1,1.74843940704492,1,0,"P1 E1 Q4","UG","P1E1"
"203","Q10",30,17,3.07777599956773,1,1,-1.9826001951273e-08,1,0,"P1 E1 Q4","UG","P1E1"
"204","Q10",30,25,13.5868463541557,1,1,5.13766127725094,0,0,"P1 E1 Q4","UG","P1E1"
"205","Q10",30,35,13.7606150576967,1,1,25.2560167952165,0,0,"P1 E1 Q4","UG","P1E1"
"206","Q10",30,38,2.39721320601569,1,1,10.3244315932002,0,0,"P1 E1 Q4","UG","P1E1"
"207","Q10",30,28,4.81529892370862,1,1,14.2026402045413,0,0,"P1 E1 Q4","UG","P1E1"
"208","Q10",30,16,1.52944342774654,1,1,3.98862690046896,0,0,"P1 E1 Q4","UG","P1E1"
"209","Q10",30,13,2.79529717332931,1,1,39.4213410063039,0,0,"P1 E1 Q4","UG","P1E1"
"210","Q10",30,27,2.88567713322762,1,1,11.8785620796572,0,0,"P1 E1 Q4","UG","P1E1"
"211","Q10",30,32,2.39280678811801,1,1,15.8486284789767,0,0,"P1 E1 Q4","UG","P1E1"
"212","Q10",30,18,1.79090114070763,0,1,13.4924729957536,0,0,"P1 E1 Q4","UG","P1E1"
"213","Q10",30,24,3.85568362226562,1,1,6.72162459179937,0,0,"P1 E1 Q4","UG","P1E1"
"214","Q10",30,23,2.58065568128111,1,1,19.9614308304897,0,0,"P1 E1 Q4","UG","P1E1"
"215","Q10",30,22,0.25,0,1,15.3102675460504,0,0,"P1 E1 Q4","UG","P1E1"
"216","Q10",30,15,2.18646705503546,1,1,7.93353006331575,0,0,"P1 E1 Q4","UG","P1E1"
"217","Q10",30,29,2.59725550298475,1,1,15.837565193489,0,0,"P1 E1 Q4","UG","P1E1"
"218","Q10",30,11,11.2880849180393,1,1,15.612568313805,0,0,"P1 E1 Q4","UG","P1E1"
"219","Q10",30,33,9.59004409582163,1,1,0.94020817237443,0,0,"P1 E1 Q4","UG","P1E1"
"220","Q10",30,12,2.69159950038999,1,1,21.4987652275135,0,0,"P1 E1 Q4","UG","P1E1"
"221","Q10",30,31,0.69960569862821,0,1,20.9711175363379,0,0,"P1 E1 Q4","UG","P1E1"
"222","Q10",30,20,1.7801907046393,0,1,1.93140659981262,1,0,"P1 E1 Q4","UG","P1E1"
"223","Q10",30,34,3.31913428494659,1,1,9.15853470893264,0,0,"P1 E1 Q4","UG","P1E1"
"224","Q10",30,19,2.72869212016224,1,1,13.5543066067541,0,0,"P1 E1 Q4","UG","P1E1"
"225","Q10",30,36,2.39830364582558,0,1,22.4603066243571,0,0,"P1 E1 Q4","UG","P1E1"
"226","Q10",30,14,6.29008400150689,0,1,29.98638086409,0,0,"P1 E1 Q4","UG","P1E1"
"227","Q10",30,26,1.66426187072292,0,1,8.23157299782478,0,0,"P1 E1 Q4","UG","P1E1"
"228","Q10",30,37,2.78596316107182,1,1,23.011830047053,0,0,"P1 E1 Q4","UG","P1E1"
"229","Q10",31,15,4.85333627759477,1,2,4.21370035657873,0,0,"P1 E1 Q4","UG","P1E1"
"230","Q10",31,38,7.01178008345271,1,2,5.40952613253441,0,0,"P1 E1 Q4","UG","P1E1"
"231","Q10",31,21,2.80411723234358,1,2,1.31209957184333,1,0,"P1 E1 Q4","UG","P1E1"
"232","Q10",31,19,5.23262876098843,1,2,13.3369839450755,0,0,"P1 E1 Q4","UG","P1E1"
"233","Q10",31,12,0.156945203960563,0,2,23.9921378829676,0,0,"P1 E1 Q4","UG","P1E1"
"234","Q10",31,37,11.6354061599265,1,2,19.8728284939713,0,0,"P1 E1 Q4","UG","P1E1"
"235","Q10",31,10,6.39682498523696,1,2,14.28543705799,0,0,"P1 E1 Q4","UG","P1E1"
"236","Q10",31,23,0.17692949553281,0,2,20.9794027198493,0,0,"P1 E1 Q4","UG","P1E1"
"237","Q10",31,17,3.03391168437415,1,2,-1.28161592449771e-08,1,0,"P1 E1 Q4","UG","P1E1"
"238","Q10",31,39,0.208648204152115,1,1,3.35639330156155,1,0,"P1 E1 Q4","UG","P1E1"
"239","Q10",31,41,0.249352049137507,0,1,6.31923240416284,0,0,"P1 E1 Q4","UG","P1E1"
"240","Q10",31,27,2.02785845246955,0,2,8.55820661187488,0,0,"P1 E1 Q4","UG","P1E1"
"241","Q10",31,24,0.848226147788757,1,2,1.33939486812058,1,0,"P1 E1 Q4","UG","P1E1"
"242","Q10",31,43,0.842915611869145,1,1,1.91990426725314,1,0,"P1 E1 Q4","UG","P1E1"
"243","Q10",31,44,0.199994929653212,0,1,1.44903082931461,1,0,"P1 E1 Q4","UG","P1E1"
"244","Q10",31,11,11.9312173839756,1,2,12.2416581898366,0,0,"P1 E1 Q4","UG","P1E1"
"245","Q10",31,25,1.87182763695593,1,2,0.753441728356123,0,0,"P1 E1 Q4","UG","P1E1"
"246","Q10",31,34,0.502878085965616,0,2,12.1040886242379,0,0,"P1 E1 Q4","UG","P1E1"
"247","Q10",31,33,3.03425752794602,1,2,2.19186597766268,0,0,"P1 E1 Q4","UG","P1E1"
"248","Q10",31,40,0.319776692917094,0,1,7.67164879839112,0,0,"P1 E1 Q4","UG","P1E1"
"249","Q10",31,46,0.363532966695622,0,1,2.26316987257466,1,0,"P1 E1 Q4","UG","P1E1"
"250","Q10",31,35,11.3864523471055,1,2,22.9794605142084,0,0,"P1 E1 Q4","UG","P1E1"
"251","Q10",31,16,0.39305864823096,0,2,1.93031753491909,1,0,"P1 E1 Q4","UG","P1E1"
"252","Q10",31,32,2.04918703549286,1,2,20.329551146119,0,0,"P1 E1 Q4","UG","P1E1"
"253","Q10",31,42,0.306658577976422,0,1,6.19461441139053,0,0,"P1 E1 Q4","UG","P1E1"
"254","Q10",31,47,0.223165356965865,0,1,0.134131571060593,1,0,"P1 E1 Q4","UG","P1E1"
"255","Q10",31,45,0.189646657434225,0,1,4.3001214497824,1,0,"P1 E1 Q4","UG","P1E1"
"256","Q10",31,28,9.69569231874884,1,2,10.6820925586966,0,0,"P1 E1 Q4","UG","P1E1"
"257","Q10",31,49,3.5220992436033,1,1,2.32615581528781,1,0,"P1 E1 Q4","UG","P1E1"
"258","Q10",31,48,0.14055223273559,0,1,3.43819567601274,1,0,"P1 E1 Q4","UG","P1E1"
"259","Q10",31,29,2.80974915232497,1,2,16.4921042548871,0,0,"P1 E1 Q4","UG","P1E1"
"260","Q10",32,29,0.9988729625054,0,3,16.2489816168667,0,0,"P1 E1 Q4","UG","P1E1"
"261","Q10",32,35,53.9268349249581,1,3,19.6457425524396,0,0,"P1 E1 Q4","UG","P1E1"
"262","Q10",32,49,8.62841775097505,1,2,0.543948797814238,0,0,"P1 E1 Q4","UG","P1E1"
"263","Q10",32,38,27.2484504764736,1,3,6.88746829861813,0,0,"P1 E1 Q4","UG","P1E1"
"264","Q10",32,28,1.67210787694181,1,3,10.842680053147,0,0,"P1 E1 Q4","UG","P1E1"
"265","Q10",32,11,8.8033985605849,1,3,11.8555183442213,0,0,"P1 E1 Q4","UG","P1E1"
"266","Q10",32,32,1.90506688289745,1,3,17.1683159849107,0,0,"P1 E1 Q4","UG","P1E1"
"267","Q10",32,51,0.70713823461809,0,1,7.31116361464231,0,0,"P1 E1 Q4","UG","P1E1"
"268","Q10",32,33,1.5671151486733,0,3,1.06051598141108,0,0,"P1 E1 Q4","UG","P1E1"
"269","Q10",32,21,1.26518487780951,1,3,1.1864144139778,1,0,"P1 E1 Q4","UG","P1E1"
"270","Q10",32,52,0.7708822729497,0,1,10.590321429693,0,0,"P1 E1 Q4","UG","P1E1"
"271","Q10",32,10,28.4363584064278,1,3,12.0144620934277,0,0,"P1 E1 Q4","UG","P1E1"
"272","Q10",32,25,1.9825075903702,0,3,4.73217845108431,0,0,"P1 E1 Q4","UG","P1E1"
"273","Q10",32,37,2.81973027006482,1,3,20.9713980226765,0,0,"P1 E1 Q4","UG","P1E1"
